(118.33,263.17),
(118.12,263.00),
(118.00,262.90),
(117.75,262.67),
(117.67,262.59),
(117.36,262.33),
(117.33,262.31),
(117.00,262.05),
(116.95,262.00),
(116.67,261.77),
(116.56,261.67),
(116.33,261.45),
(116.18,261.33),
(116.00,261.18),
(115.80,261.00),
(115.67,260.88),
(115.44,260.67),
(115.33,260.56),
(115.12,260.33),
(115.00,260.22),
(114.73,260.00),
(114.67,259.93),
(114.42,259.67),
(114.33,259.59),
(114.05,259.33),
(114.00,259.29),
(113.68,259.00),
(113.67,258.99),
(113.35,258.67),
(113.33,258.65),
(113.00,258.33),
(113.00,258.33),
(112.70,258.00),
(112.67,257.97),
(112.36,257.67),
(112.33,257.64),
(112.00,257.33),
(112.00,257.33),
(111.68,257.00),
(111.67,256.98),
(111.39,256.67),
(111.33,256.61),
(111.09,256.33),
(111.00,256.24),
(110.77,256.00),
(110.67,255.88),
(110.46,255.67),
(110.33,255.53),
(110.15,255.33),
(110.00,255.15),
(109.86,255.00),
(109.67,254.80),
(109.54,254.67),
(109.33,254.42),
(109.24,254.33),
(109.00,254.06),
(108.94,254.00),
(108.68,253.67),
(108.67,253.65),
(108.43,253.33),
(108.33,253.21),
(108.14,253.00),
(108.00,252.83),
(107.86,252.67),
(107.67,252.43),
(107.57,252.33),
(107.33,252.02),
(107.32,252.00),
(107.06,251.67),
(107.00,251.60),
(106.74,251.33),
(106.67,251.24),
(106.45,251.00),
(106.33,250.84),
(106.19,250.67),
(106.00,250.36),
(105.98,250.33),
(105.73,250.00),
(105.67,249.91),
(105.46,249.67),
(105.33,249.50),
(105.19,249.33),
(105.00,249.06),
(104.95,249.00),
(104.70,248.67),
(104.67,248.62),
(104.44,248.33),
(104.33,248.19),
(104.18,248.00),
(104.00,247.72),
(103.96,247.67),
(103.74,247.33),
(103.67,247.24),
(103.47,247.00),
(103.33,246.80),
(103.21,246.67),
(103.00,246.33),
(103.00,246.33),
(102.76,246.00),
(102.67,245.84),
(102.53,245.67),
(102.33,245.34),
(102.33,245.33),
(102.09,245.00),
(102.00,244.88),
(101.85,244.67),
(101.67,244.35),
(101.66,244.33),
(101.42,244.00),
(101.33,243.87),
(101.18,243.67),
(101.00,243.35),
(100.99,243.33),
(100.74,243.00),
(100.67,242.88),
(100.51,242.67),
(100.33,242.33),
(100.33,242.33),
(100.10,242.00),
(100.00,241.83),
(99.88,241.67),
(99.70,241.33),
(99.67,241.28),
(99.47,241.00),
(99.33,240.72),
(99.29,240.67),
(99.08,240.33),
(99.00,240.21),
(98.85,240.00),
(98.70,239.67),
(98.67,239.62),
(98.48,239.33),
(98.33,239.01),
(98.33,239.00),
(98.10,238.67),
(98.00,238.50),
(97.88,238.33),
(97.71,238.00),
(97.67,237.92),
(97.50,237.67),
(97.35,237.33),
(97.33,237.31),
(97.13,237.00),
(97.00,236.76),
(96.93,236.67),
(96.74,236.33),
(96.67,236.18),
(96.54,236.00),
(96.39,235.67),
(96.33,235.56),
(96.17,235.33),
(96.02,235.00),
(96.00,234.97),
(95.81,234.67),
(95.68,234.33),
(95.67,234.31),
(95.47,234.00),
(95.33,233.70),
(95.31,233.67),
(95.11,233.33),
(95.00,233.10),
(94.93,233.00),
(94.77,232.67),
(94.67,232.42),
(94.61,232.33),
(94.44,232.00),
(94.33,231.76),
(94.27,231.67),
(94.09,231.33),
(94.00,231.10),
(93.93,231.00),
(93.77,230.67),
(93.67,230.41),
(93.61,230.33),
(93.42,230.00),
(93.33,229.81),
(93.24,229.67),
(93.08,229.33),
(93.00,229.11),
(92.93,229.00),
(92.79,228.67),
(92.67,228.34),
(92.66,228.33),
(92.48,228.00),
(92.36,227.67),
(92.33,227.62),
(92.15,227.33),
(92.04,227.00),
(92.00,226.92),
(91.85,226.67),
(91.72,226.33),
(91.67,226.21),
(91.54,226.00),
(91.42,225.67),
(91.33,225.46),
(91.25,225.33),
(91.11,225.00),
(91.01,224.67),
(91.00,224.65),
(90.82,224.33),
(90.70,224.00),
(90.67,223.92),
(90.52,223.67),
(90.41,223.33),
(90.33,223.12),
(90.26,223.00),
(90.12,222.67),
(90.00,222.33),
(90.00,222.33),
(89.81,222.00),
(89.70,221.67),
(89.67,221.58),
(89.53,221.33),
(89.43,221.00),
(89.33,220.70),
(89.31,220.67),
(89.15,220.33),
(89.05,220.00),
(89.00,219.87),
(88.88,219.67),
(88.76,219.33),
(88.67,219.02),
(88.65,219.00),
(88.50,218.67),
(88.40,218.33),
(88.33,218.16),
(88.23,218.00),
(88.12,217.67),
(88.03,217.33),
(88.00,217.25),
(87.87,217.00),
(87.76,216.67),
(87.67,216.37),
(87.64,216.33),
(87.49,216.00),
(87.41,215.67),
(87.33,215.46),
(87.25,215.33),
(87.13,215.00),
(87.04,214.67),
(87.00,214.56),
(86.86,214.33),
(86.77,214.00),
(86.67,213.67),
(86.67,213.65),
(86.51,213.33),
(86.42,213.00),
(86.34,212.67),
(86.33,212.65),
(86.18,212.33),
(86.09,212.00),
(86.00,211.68),
(85.99,211.67),
(85.85,211.33),
(85.76,211.00),
(85.67,210.67),
(85.67,210.66),
(85.52,210.33),
(85.43,210.00),
(85.35,209.67),
(85.33,209.63),
(85.19,209.33),
(85.10,209.00),
(85.02,208.67),
(85.00,208.60),
(84.87,208.33),
(84.78,208.00),
(84.71,207.67),
(84.67,207.48),
(84.60,207.33),
(84.50,207.00),
(84.41,206.67),
(84.33,206.37),
(84.31,206.33),
(84.19,206.00),
(84.12,205.67),
(84.03,205.33),
(84.00,205.24),
(83.87,205.00),
(83.81,204.67),
(83.75,204.33),
(83.67,204.06),
(83.63,204.00),
(83.50,203.67),
(83.45,203.33),
(83.38,203.00),
(83.33,202.83),
(83.24,202.67),
(83.16,202.33),
(83.09,202.00),
(83.00,201.68),
(82.99,201.67),
(82.84,201.33),
(82.80,201.00),
(82.73,200.67),
(82.67,200.42),
(82.62,200.33),
(82.51,200.00),
(82.45,199.67),
(82.39,199.33),
(82.33,199.12),
(82.27,199.00),
(82.16,198.67),
(82.12,198.33),
(82.05,198.00),
(82.00,197.82),
(81.92,197.67),
(81.83,197.33),
(81.79,197.00),
(81.74,196.67),
(81.67,196.40),
(81.62,196.33),
(81.50,196.00),
(81.45,195.67),
(81.39,195.33),
(81.33,195.06),
(81.31,195.00),
(81.20,194.67),
(81.14,194.33),
(81.09,194.00),
(81.03,193.67),
(81.00,193.56),
(80.90,193.33),
(80.83,193.00),
(80.78,192.67),
(80.73,192.33),
(80.67,192.00),
(80.67,191.99),
(80.54,191.67),
(80.48,191.33),
(80.43,191.00),
(80.39,190.67),
(80.33,190.38),
(80.31,190.33),
(80.17,190.00),
(80.13,189.67),
(80.11,189.33),
(80.07,189.00),
(80.01,188.67),
(80.00,188.64),
(79.86,188.33),
(79.81,188.00),
(79.79,187.67),
(79.74,187.33),
(79.67,187.00),
(79.67,187.00),
(79.54,186.67),
(79.49,186.33),
(79.46,186.00),
(79.42,185.67),
(79.37,185.33),
(79.33,185.19),
(79.25,185.00),
(79.17,184.67),
(79.14,184.33),
(79.10,184.00),
(79.06,183.67),
(79.01,183.33),
(79.00,183.28),
(78.91,183.00),
(78.85,182.67),
(78.81,182.33),
(78.77,182.00),
(78.73,181.67),
(78.69,181.33),
(78.67,181.23),
(78.59,181.00),
(78.52,180.67),
(78.48,180.33),
(78.45,180.00),
(78.43,179.67),
(78.38,179.33),
(78.33,179.05),
(78.31,179.00),
(78.22,178.67),
(78.18,178.33),
(78.15,178.00),
(78.11,177.67),
(78.08,177.33),
(78.04,177.00),
(78.00,176.75),
(77.97,176.67),
(77.89,176.33),
(77.85,176.00),
(77.82,175.67),
(77.80,175.33),
(77.77,175.00),
(77.75,174.67),
(77.71,174.33),
(77.67,174.07),
(77.64,174.00),
(77.56,173.67),
(77.51,173.33),
(77.48,173.00),
(77.47,172.67),
(77.46,172.33),
(77.43,172.00),
(77.39,171.67),
(77.36,171.33),
(77.33,171.11),
(77.31,171.00),
(77.25,170.67),
(77.19,170.33),
(77.16,170.00),
(77.14,169.67),
(77.13,169.33),
(77.11,169.00),
(77.08,168.67),
(77.04,168.33),
(77.01,168.00),
(77.00,167.91),
(76.95,167.67),
(76.90,167.33),
(76.87,167.00),
(76.84,166.67),
(76.82,166.33),
(76.80,166.00),
(76.80,165.67),
(76.79,165.33),
(76.76,165.00),
(76.74,164.67),
(76.72,164.33),
(76.70,164.00),
(76.67,163.67),
(76.67,163.64),
(76.61,163.33),
(76.57,163.00),
(76.54,162.67),
(76.51,162.33),
(76.48,162.00),
(76.47,161.67),
(76.46,161.33),
(76.46,161.00),
(76.45,160.67),
(76.44,160.33),
(76.42,160.00),
(76.40,159.67),
(76.38,159.33),
(76.37,159.00),
(76.35,158.67),
(76.33,158.45),
(76.32,158.33),
(76.28,158.00),
(76.26,157.67),
(76.24,157.33),
(76.21,157.00),
(76.20,156.67),
(76.19,156.33),
(76.18,156.00),
(76.16,155.67),
(76.16,155.33),
(76.15,155.00),
(76.14,154.67),
(76.13,154.33),
(76.13,154.00),
(76.13,153.67),
(76.12,153.33),
(76.12,153.00),
(76.12,152.67),
(76.11,152.33),
(76.11,152.00),
(76.10,151.67),
(76.10,151.33),
(76.09,151.00),
(76.09,150.67),
(76.08,150.33),
(76.08,150.00),
(76.08,149.67),
(76.08,149.33),
(76.08,149.00),
(76.07,148.67),
(76.07,148.33),
(76.07,148.00),
(76.07,147.67),
(76.07,147.33),
(76.07,147.00),
(76.07,146.67),
(76.08,146.33),
(76.08,146.00),
(76.08,145.67),
(76.09,145.33),
(76.09,145.00),
(76.10,144.67),
(76.10,144.33),
(76.10,144.00),
(76.10,143.67),
(76.11,143.33),
(76.11,143.00),
(76.12,142.67),
(76.13,142.33),
(76.13,142.00),
(76.13,141.67),
(76.13,141.33),
(76.13,141.00),
(76.13,140.67),
(76.14,140.33),
(76.15,140.00),
(76.16,139.67),
(76.18,139.33),
(76.18,139.00),
(76.18,138.67),
(76.19,138.33),
(76.21,138.00),
(76.22,137.67),
(76.24,137.33),
(76.27,137.00),
(76.31,136.67),
(76.33,136.42),
(76.34,136.33),
(76.34,136.00),
(76.33,135.73),
(76.33,135.67),
(76.29,135.33),
(76.26,135.00),
(76.26,134.67),
(76.30,134.33),
(76.33,134.23),
(76.37,134.00),
(76.42,133.67),
(76.46,133.33),
(76.48,133.00),
(76.51,132.67),
(76.53,132.33),
(76.56,132.00),
(76.59,131.67),
(76.64,131.33),
(76.67,131.19),
(76.68,131.00),
(76.71,130.67),
(76.74,130.33),
(76.76,130.00),
(76.77,129.67),
(76.79,129.33),
(76.81,129.00),
(76.83,128.67),
(76.85,128.33),
(76.87,128.00),
(76.90,127.67),
(76.95,127.33),
(77.00,127.18),
(77.03,127.00),
(77.07,126.67),
(77.10,126.33),
(77.12,126.00),
(77.13,125.67),
(77.15,125.33),
(77.17,125.00),
(77.20,124.67),
(77.25,124.33),
(77.33,124.01),
(77.34,124.00),
(77.38,123.67),
(77.42,123.33),
(77.45,123.00),
(77.46,122.67),
(77.47,122.33),
(77.49,122.00),
(77.53,121.67),
(77.60,121.33),
(77.67,121.16),
(77.70,121.00),
(77.75,120.67),
(77.77,120.33),
(77.79,120.00),
(77.80,119.67),
(77.82,119.33),
(77.87,119.00),
(77.98,118.67),
(78.00,118.61),
(78.05,118.33),
(78.09,118.00),
(78.12,117.67),
(78.14,117.33),
(78.18,117.00),
(78.22,116.67),
(78.30,116.33),
(78.33,116.23),
(78.37,116.00),
(78.40,115.67),
(78.43,115.33),
(78.47,115.00),
(78.51,114.67),
(78.56,114.33),
(78.67,114.01),
(78.67,114.00),
(78.73,113.67),
(78.78,113.33),
(78.80,113.00),
(78.83,112.67),
(78.88,112.33),
(78.96,112.00),
(79.00,111.91),
(79.05,111.67),
(79.10,111.33),
(79.13,111.00),
(79.17,110.67),
(79.22,110.33),
(79.33,110.02),
(79.34,110.00),
(79.40,109.67),
(79.45,109.33),
(79.48,109.00),
(79.52,108.67),
(79.61,108.33),
(79.67,108.18),
(79.70,108.00),
(79.75,107.67),
(79.79,107.33),
(79.83,107.00),
(79.89,106.67),
(80.00,106.37),
(80.01,106.33),
(80.06,106.00),
(80.11,105.67),
(80.17,105.33),
(80.27,105.00),
(80.33,104.87),
(80.38,104.67),
(80.43,104.33),
(80.47,104.00),
(80.53,103.67),
(80.64,103.33),
(80.67,103.28),
(80.72,103.00),
(80.78,102.67),
(80.83,102.33),
(80.89,102.00),
(81.00,101.70),
(81.01,101.67),
(81.07,101.33),
(81.13,101.00),
(81.18,100.67),
(81.28,100.33),
(81.33,100.23),
(81.39,100.00),
(81.45,99.67),
(81.50,99.33),
(81.59,99.00),
(81.67,98.83),
(81.71,98.67),
(81.77,98.33),
(81.83,98.00),
(81.91,97.67),
(82.00,97.48),
(82.04,97.33),
(82.11,97.00),
(82.16,96.67),
(82.25,96.33),
(82.33,96.15),
(82.38,96.00),
(82.44,95.67),
(82.50,95.33),
(82.59,95.00),
(82.67,94.85),
(82.72,94.67),
(82.78,94.33),
(82.85,94.00),
(82.98,93.67),
(83.00,93.63),
(83.07,93.33),
(83.14,93.00),
(83.21,92.67),
(83.33,92.39),
(83.35,92.33),
(83.44,92.00),
(83.51,91.67),
(83.62,91.33),
(83.67,91.25),
(83.73,91.00),
(83.80,90.67),
(83.87,90.33),
(84.00,90.08),
(84.03,90.00),
(84.12,89.67),
(84.19,89.33),
(84.30,89.00),
(84.33,88.94),
(84.40,88.67),
(84.49,88.33),
(84.61,88.00),
(84.67,87.92),
(84.74,87.67),
(84.80,87.33),
(84.88,87.00),
(85.00,86.80),
(85.05,86.67),
(85.13,86.33),
(85.20,86.00),
(85.33,85.78),
(85.37,85.67),
(85.46,85.33),
(85.53,85.00),
(85.67,84.75),
(85.70,84.67),
(85.79,84.33),
(85.88,84.00),
(86.00,83.75),
(86.03,83.67),
(86.12,83.33),
(86.21,83.00),
(86.33,82.75),
(86.36,82.67),
(86.46,82.33),
(86.57,82.00),
(86.67,81.86),
(86.73,81.67),
(86.81,81.33),
(86.91,81.00),
(87.00,80.87),
(87.07,80.67),
(87.15,80.33),
(87.28,80.00),
(87.33,79.93),
(87.42,79.67),
(87.50,79.33),
(87.64,79.00),
(87.67,78.96),
(87.77,78.67),
(87.89,78.33),
(88.00,78.14),
(88.05,78.00),
(88.14,77.67),
(88.27,77.33),
(88.33,77.24),
(88.42,77.00),
(88.51,76.67),
(88.67,76.37),
(88.68,76.33),
(88.79,76.00),
(88.90,75.67),
(89.00,75.50),
(89.06,75.33),
(89.17,75.00),
(89.33,74.70),
(89.35,74.67),
(89.46,74.33),
(89.57,74.00),
(89.67,73.86),
(89.74,73.67),
(89.84,73.33),
(90.00,73.05),
(90.02,73.00),
(90.14,72.67),
(90.31,72.33),
(90.33,72.30),
(90.43,72.00),
(90.52,71.67),
(90.67,71.45),
(90.72,71.33),
(90.85,71.00),
(91.00,70.75),
(91.04,70.67),
(91.14,70.33),
(91.32,70.00),
(91.33,69.98),
(91.44,69.67),
(91.56,69.33),
(91.67,69.17),
(91.73,69.00),
(91.85,68.67),
(92.00,68.43),
(92.04,68.33),
(92.17,68.00),
(92.33,67.71),
(92.35,67.67),
(92.49,67.33),
(92.67,67.02),
(92.68,67.00),
(92.79,66.67),
(92.95,66.33),
(93.00,66.25),
(93.10,66.00),
(93.26,65.67),
(93.33,65.56),
(93.43,65.33),
(93.64,65.00),
(93.67,64.97),
(93.79,64.67),
(93.97,64.33),
(94.00,64.29),
(94.13,64.00),
(94.33,63.67),
(94.33,63.67),
(94.46,63.33),
(94.64,63.00),
(94.67,62.97),
(94.81,62.67),
(94.98,62.33),
(95.00,62.30),
(95.14,62.00),
(95.33,61.68),
(95.34,61.67),
(95.49,61.33),
(95.67,61.06),
(95.70,61.00),
(95.84,60.67),
(96.00,60.43),
(96.05,60.33),
(96.21,60.00),
(96.33,59.82),
(96.42,59.67),
(96.56,59.33),
(96.67,59.22),
(96.78,59.00),
(96.95,58.67),
(97.00,58.62),
(97.15,58.33),
(97.33,58.07),
(97.37,58.00),
(97.49,57.67),
(97.67,57.45),
(97.73,57.33),
(97.90,57.00),
(98.00,56.87),
(98.10,56.67),
(98.30,56.33),
(98.33,56.29),
(98.48,56.00),
(98.67,55.73),
(98.70,55.67),
(98.88,55.33),
(99.00,55.17),
(99.10,55.00),
(99.33,54.68),
(99.34,54.67),
(99.50,54.33),
(99.67,54.11),
(99.74,54.00),
(99.89,53.67),
(100.00,53.52),
(100.11,53.33),
(100.33,53.04),
(100.36,53.00),
(100.54,52.67),
(100.67,52.52),
(100.78,52.33),
(101.00,52.04),
(101.02,52.00),
(101.20,51.67),
(101.33,51.49),
(101.44,51.33),
(101.67,51.03),
(101.69,51.00),
(101.89,50.67),
(102.00,50.54),
(102.14,50.33),
(102.33,50.06),
(102.38,50.00),
(102.57,49.67),
(102.67,49.54),
(102.81,49.33),
(103.00,49.07),
(103.05,49.00),
(103.28,48.67),
(103.33,48.60),
(103.50,48.33),
(103.67,48.13),
(103.76,48.00),
(104.00,47.70),
(104.02,47.67),
(104.23,47.33),
(104.33,47.21),
(104.48,47.00),
(104.67,46.77),
(104.75,46.67),
(104.99,46.33),
(105.00,46.33),
(105.21,46.00),
(105.33,45.86),
(105.47,45.67),
(105.67,45.42),
(105.73,45.33),
(106.00,45.01),
(106.01,45.00),
(106.23,44.67),
(106.33,44.54),
(106.47,44.33),
(106.67,44.12),
(106.77,44.00),
(107.00,43.76),
(107.08,43.67),
(107.33,43.37),
(107.37,43.33),
(107.63,43.00),
(107.67,42.96),
(107.90,42.67),
(108.00,42.56),
(108.18,42.33),
(108.33,42.15),
(108.46,42.00),
(108.67,41.75),
(108.73,41.67),
(109.00,41.36),
(109.02,41.33),
(109.29,41.00),
(109.33,40.94),
(109.60,40.67),
(109.67,40.60),
(109.93,40.33),
(110.00,40.26),
(110.21,40.00),
(110.33,39.86),
(110.50,39.67),
(110.67,39.50),
(110.81,39.33),
(111.00,39.15),
(111.14,39.00),
(111.33,38.78),
(111.46,38.67),
(111.67,38.45),
(111.77,38.33),
(112.00,38.10),
(112.10,38.00),
(112.33,37.77),
(112.43,37.67),
(112.67,37.44),
(112.77,37.33),
(113.00,37.07),
(113.08,37.00),
(113.33,36.76),
(113.42,36.67),
(113.67,36.40),
(113.73,36.33),
(114.00,36.06),
(114.07,36.00),
(114.33,35.76),
(114.43,35.67),
(114.67,35.44),
(114.78,35.33),
(115.00,35.14),
(115.16,35.00),
(115.33,34.85),
(115.54,34.67),
(115.67,34.53),
(115.89,34.33),
(116.00,34.22),
(116.25,34.00),
(116.33,33.93),
(116.61,33.67),
(116.67,33.61),
(117.00,33.37),
(117.04,33.33),
(117.33,33.06),
(117.39,33.00),
(117.67,32.77),
(117.79,32.67),
(118.00,32.46),
(118.19,32.33),
(118.33,32.22),
(118.62,32.00),
(118.67,31.96),
(119.00,31.68),
(119.02,31.67),
(119.33,31.39),
(119.40,31.33),
(119.67,31.14),
(119.89,31.00),
(120.00,30.90),
(120.29,30.67),
(120.33,30.63),
(120.67,30.39),
(120.74,30.33),
(121.00,30.12),
(121.19,30.00),
(121.33,29.90),
(121.64,29.67),
(121.67,29.64),
(122.00,29.41),
(122.14,29.33),
(122.33,29.19),
(122.60,29.00),
(122.67,28.94),
(123.00,28.74),
(123.12,28.67),
(123.33,28.48),
(123.54,28.33),
(123.67,28.25),
(124.00,28.07),
(124.12,28.00),
(124.33,27.81),
(124.61,27.67),
(124.67,27.63),
(125.00,27.43),
(125.15,27.33),
(125.33,27.20),
(125.67,27.05),
(125.77,27.00),
(126.00,26.83),
(126.22,26.67),
(126.33,26.59),
(126.67,26.42),
(126.85,26.33),
(127.00,26.22),
(127.33,26.04),
(127.40,26.00),
(127.67,25.87),
(128.00,25.71),
(128.07,25.67),
(128.33,25.47),
(128.67,25.35),
(128.70,25.33),
(129.00,25.17),
(129.30,25.00),
(129.33,24.98),
(129.67,24.81),
(130.00,24.69),
(130.05,24.67),
(130.33,24.51),
(130.67,24.34),
(130.68,24.33),
(131.00,24.19),
(131.33,24.08),
(131.52,24.00),
(131.67,23.90),
(132.00,23.73),
(132.16,23.67),
(132.33,23.59),
(132.67,23.47),
(133.00,23.37),
(133.06,23.33),
(133.33,23.15),
(133.67,23.07),
(134.00,23.01),
(134.04,23.00),
(134.33,22.86),
(134.67,22.70),
(134.72,22.67),
(135.00,22.53),
(135.33,22.44),
(135.67,22.37),
(135.82,22.33),
(136.00,22.25),
(136.33,22.11),
(136.58,22.00),
(136.67,21.96),
(137.00,21.87),
(137.33,21.81),
(137.67,21.73),
(137.91,21.67),
(138.00,21.61),
(138.33,21.48),
(138.67,21.39),
(138.88,21.33),
(139.00,21.30),
(139.33,21.23),
(139.67,21.18),
(140.00,21.12),
(140.33,21.04),
(140.46,21.00),
(140.67,20.91),
(141.00,20.82),
(141.33,20.77),
(141.67,20.72),
(142.00,20.68),
(142.14,20.67),
(142.33,20.63),
(142.67,20.56),
(143.00,20.49),
(143.33,20.41),
(143.53,20.33),
(143.67,20.27),
(144.00,20.14),
(144.33,20.07),
(144.67,20.04),
(145.00,20.05),
(145.33,20.08),
(145.67,20.11),
(146.00,20.10),
(146.33,20.08),
(146.67,20.05),
(147.00,20.04),
(147.33,20.03),
(147.67,20.02),
(147.98,20.00),
(148.00,20.00),
(148.33,19.96),
(148.67,19.94),
(149.00,19.92),
(149.33,19.90),
(149.67,19.90),
(150.00,19.90),
(150.33,19.91),
(150.67,19.92),
(151.00,19.92),
(151.33,19.93),
(151.67,19.94),
(152.00,19.98),
(152.16,20.00),
(152.33,20.01),
(152.67,20.03),
(153.00,20.05),
(153.33,20.05),
(153.67,20.07),
(154.00,20.09),
(154.33,20.11),
(154.67,20.13),
(155.00,20.14),
(155.33,20.16),
(155.67,20.19),
(156.00,20.23),
(156.33,20.29),
(156.52,20.33),
(156.67,20.37),
(157.00,20.42),
(157.33,20.48),
(157.67,20.55),
(158.00,20.63),
(158.13,20.67),
(158.33,20.69),
(158.67,20.73),
(159.00,20.77),
(159.33,20.83),
(159.67,20.93),
(159.83,21.00),
(160.00,21.06),
(160.33,21.13),
(160.67,21.17),
(161.00,21.23),
(161.33,21.30),
(161.42,21.33),
(161.67,21.41),
(162.00,21.53),
(162.30,21.67),
(162.33,21.68),
(162.67,21.76),
(163.00,21.83),
(163.33,21.89),
(163.66,22.00),
(163.67,22.00),
(164.00,22.14),
(164.33,22.28),
(164.42,22.33),
(164.67,22.41),
(165.00,22.49),
(165.33,22.59),
(165.49,22.67),
(165.67,22.75),
(166.00,22.89),
(166.22,23.00),
(166.33,23.03),
(166.67,23.10),
(167.00,23.23),
(167.15,23.33),
(167.33,23.42),
(167.67,23.53),
(168.00,23.65),
(168.03,23.67),
(168.33,23.79),
(168.67,23.99),
(168.69,24.00),
(169.00,24.11),
(169.33,24.22),
(169.53,24.33),
(169.67,24.43),
(170.00,24.61),
(170.09,24.67),
(170.33,24.76),
(170.67,24.89),
(170.84,25.00),
(171.00,25.09),
(171.33,25.27),
(171.43,25.33),
(171.67,25.43),
(172.00,25.62),
(172.07,25.67),
(172.33,25.80),
(172.67,25.96),
(172.74,26.00),
(173.00,26.14),
(173.29,26.33),
(173.33,26.35),
(173.67,26.51),
(173.90,26.67),
(174.00,26.74),
(174.33,26.96),
(174.39,27.00),
(174.67,27.12),
(174.96,27.33),
(175.00,27.36),
(175.33,27.57),
(175.48,27.67),
(175.67,27.76),
(175.99,28.00),
(176.00,28.01),
(176.33,28.20),
(176.55,28.33),
(176.67,28.41),
(176.97,28.67),
(177.00,28.69),
(177.33,28.85),
(177.53,29.00),
(177.67,29.11),
(177.95,29.33),
(178.00,29.36),
(178.33,29.58),
(178.42,29.67),
(178.67,29.84),
(178.89,30.00),
(179.00,30.07),
(179.31,30.33),
(179.33,30.35),
(179.67,30.58),
(179.79,30.67),
(180.00,30.85),
(180.16,31.00),
(180.33,31.11),
(180.66,31.33),
(180.67,31.34),
(181.00,31.65),
(181.02,31.67),
(181.33,31.88),
(181.49,32.00),
(181.67,32.15),
(181.90,32.33),
(182.00,32.41),
(182.27,32.67),
(182.33,32.72),
(182.66,33.00),
(182.67,33.00),
(183.00,33.33),
(183.00,33.33),
(183.33,33.56),
(183.46,33.67),
(183.67,33.87),
(183.79,34.00),
(184.00,34.18),
(184.17,34.33),
(184.33,34.48),
(184.53,34.67),
(184.67,34.78),
(184.90,35.00),
(185.00,35.10),
(185.28,35.33),
(185.33,35.39),
(185.60,35.67),
(185.67,35.73),
(185.97,36.00),
(186.00,36.03),
(186.29,36.33),
(186.33,36.37),
(186.61,36.67),
(186.67,36.73),
(186.95,37.00),
(187.00,37.05),
(187.28,37.33),
(187.33,37.38),
(187.63,37.67),
(187.67,37.70),
(187.96,38.00),
(188.00,38.04),
(188.30,38.33),
(188.33,38.38),
(188.59,38.67),
(188.67,38.74),
(188.89,39.00),
(189.00,39.11),
(189.21,39.33),
(189.33,39.47),
(189.52,39.67),
(189.67,39.84),
(189.82,40.00),
